11.523681	16.134625	23.905781	36.870968	56.806158	85.993741	116.770524	137.499248	136.568715	117.781936	89.491281	61.320554	40.356349	25.306088	20.966011	378.143823	627.011855	812.092568	859.583677	792.573168	621.927208	409.826756	250.033969	148.466044	87.731190	52.847207	31.377432	18.844076	11.313504	6.991794	4.563368	3.021121	1.990212	1.280198	0.800631	0.493541	0.307194	0.191138	0.122480	0.082780	
8.968685	12.500848	18.451253	28.356211	43.472250	65.183680	87.352823	101.559850	100.082644	85.960590	65.177385	44.616944	29.352339	18.408741	17.338410	292.578370	488.239839	619.099656	662.538068	585.705102	465.521616	302.805858	184.371899	109.382663	64.889969	39.227455	23.260256	13.932321	8.396161	5.232764	3.443169	2.294607	1.517823	0.973178	0.609053	0.377449	0.236565	0.149212	0.097416	0.067851	
6.883250	9.557952	14.060927	21.534352	32.840257	48.752108	64.488014	74.080204	72.467413	62.000388	46.916852	32.086740	21.101476	13.242082	14.583461	224.112203	371.895596	461.777529	502.444131	452.500223	345.462017	221.138328	134.304856	79.525962	47.410153	28.692446	17.039000	10.180616	6.153240	3.864858	2.570909	1.723329	1.139996	0.730603	0.458532	0.286001	0.180711	0.116035	0.077588	0.056015	
5.278088	7.330846	10.783553	16.492605	25.043044	36.824805	48.115519	54.661344	53.109542	45.274169	34.195767	23.366051	15.361167	9.654471	12.741749	172.251476	284.771769	348.074370	382.500021	345.511767	256.546480	161.602781	97.883562	57.921868	34.644252	20.935906	12.457195	7.423962	4.502572	2.852695	1.908124	1.283001	0.845510	0.542166	0.342387	0.215110	0.137578	0.090368	0.062231	0.046809	
3.788824	5.231657	7.655385	11.644747	17.554041	25.519639	32.918411	36.988848	35.701690	30.326361	22.863362	15.608816	10.258058	6.468174	10.409553	121.002728	198.780801	240.446022	265.127518	241.407299	176.174975	110.270062	66.549598	39.464183	23.716222	14.337760	8.533326	5.078464	3.097608	1.987752	1.343581	0.909430	0.598103	0.385672	0.245835	0.156569	0.102247	0.069318	0.049670	0.039278	
2.746926	3.792159	5.545016	8.414573	12.613716	18.149529	23.137403	25.739479	24.693431	20.906444	15.734407	10.733012	7.051493	4.474913	8.878177	87.958310	142.626143	171.414402	186.815939	171.391716	122.453099	76.398391	45.936155	27.300449	16.447775	9.916582	5.910488	3.515190	2.156174	1.396412	0.951600	0.646306	0.424143	0.274894	0.176677	0.114770	0.077058	0.054227	0.040673	0.033878	
1.895268	2.609552	3.804813	5.749281	8.557980	12.178230	15.343752	16.905026	16.123497	13.607155	10.223701	6.968308	4.576735	2.938823	7.200672	59.677061	96.376088	115.719201	123.285678	114.782190	80.514830	50.288327	30.177171	17.995994	10.851791	6.527190	3.893303	2.319197	1.434182	0.942957	0.647724	0.442219	0.291708	0.190309	0.123931	0.082937	0.057927	0.042779	0.033839	0.029757	
1.299166	1.794431	2.620969	3.956086	5.857972	8.255121	10.291172	11.239209	10.662411	8.971822	6.730414	4.583892	3.009810	1.972578	5.937523	41.471812	65.730416	79.719122	81.843091	76.939311	52.692446	32.959876	19.713667	11.781722	7.107015	4.276391	2.541622	1.518176	0.946823	0.629666	0.436297	0.298982	0.198773	0.131002	0.087039	0.060566	0.044471	0.034746	0.029033	0.026795	
0.789875	1.078962	1.559843	2.330452	3.412854	4.746254	5.845560	6.324386	5.966177	5.004578	3.748160	2.550697	1.674348	1.134373	4.124526	24.030826	37.821216	46.455310	45.853291	43.947040	29.965665	18.785457	11.252276	6.749211	4.077100	2.451983	1.460131	0.877743	0.557580	0.381204	0.270832	0.188841	0.127987	0.086310	0.059782	0.043991	0.034525	0.028807	0.025490	0.024507	
0.501584	0.684423	0.987407	1.468764	2.134899	2.937350	3.580242	3.841661	3.605945	3.016300	2.255688	1.533923	1.006665	0.718070	3.088777	14.957676	23.717272	29.530700	28.943696	25.761808	18.063383	11.278657	6.761217	4.058077	2.451711	1.471808	0.877323	0.531128	0.344265	0.242349	0.175894	0.124635	0.086233	0.059928	0.043723	0.034188	0.028635	0.025296	0.023393	0.023038	
0.290169	0.390221	0.555290	0.815083	1.169315	1.586366	1.910609	2.031825	1.896981	1.582043	1.181247	0.802638	0.526647	0.404681	1.992942	8.177660	12.967113	16.310998	16.809838	13.469117	9.640563	5.976609	3.589892	2.161842	1.308322	0.788550	0.470210	0.288956	0.195152	0.145109	0.110335	0.080905	0.057946	0.042242	0.033001	0.027713	0.024759	0.023002	0.022034	0.021988	
0.166763	0.218860	0.304384	0.437629	0.616643	0.822484	0.977479	1.029532	0.955766	0.794558	0.592284	0.402099	0.263818	0.224200	1.216793	4.168781	6.786146	8.581177	8.995665	7.047041	4.909096	3.024318	1.824552	1.103624	0.670546	0.405074	0.243209	0.153601	0.111441	0.090312	0.073065	0.056074	0.041945	0.032299	0.026952	0.024099	0.022613	0.021750	0.021313	0.021362	
0.094945	0.117931	0.155450	0.213246	0.289862	0.375581	0.437503	0.454655	0.418858	0.346718	0.257896	0.174869	0.114754	0.110258	0.628461	1.861667	3.037210	3.843974	3.999084	3.173940	2.197607	1.361558	0.829463	0.507909	0.312745	0.190952	0.116364	0.078131	0.064958	0.059984	0.052570	0.042514	0.033323	0.026999	0.023748	0.022218	0.021529	0.021151	0.020999	0.021053	
0.062343	0.072291	0.088422	0.112939	0.145087	0.179792	0.203308	0.207239	0.188862	0.155383	0.115231	0.077990	0.051214	0.056129	0.319235	0.837619	1.351576	1.698212	1.747761	1.433325	1.003458	0.635576	0.394705	0.247598	0.155947	0.097197	0.060873	0.045387	0.044966	0.046892	0.043615	0.036520	0.029544	0.024708	0.022414	0.021477	0.021149	0.020998	0.020972	0.021006	
