0.004551	0.005171	0.005759	0.006273	0.006709	0.007032	0.007174	0.007161	0.007082	0.006915	0.006583	0.006239	0.005902	0.005520	0.005116	0.004714	0.004346	0.004017	0.003684	0.003371	0.003144	0.003077	0.003320	0.004145	0.005504	0.007402	0.010708	0.016145	0.023282	0.030002	0.035741	0.041783	0.048218	0.054626	0.059725	0.064373	0.069091	0.073879	0.077988	0.081016	0.083474	
0.004421	0.005011	0.005569	0.006051	0.006458	0.006757	0.006881	0.006860	0.006776	0.006611	0.006290	0.005958	0.005633	0.005266	0.004880	0.004495	0.004144	0.003832	0.003519	0.003230	0.003029	0.002990	0.003275	0.004157	0.005579	0.007532	0.010897	0.016406	0.023626	0.030427	0.036243	0.042376	0.048905	0.055392	0.060520	0.065126	0.069715	0.074312	0.078254	0.081188	0.083615	
0.004297	0.004858	0.005386	0.005839	0.006218	0.006495	0.006603	0.006573	0.006487	0.006324	0.006012	0.005691	0.005378	0.005027	0.004656	0.004288	0.003953	0.003658	0.003366	0.003103	0.002931	0.002925	0.003259	0.004208	0.005705	0.007722	0.011146	0.016716	0.023994	0.030841	0.036685	0.042825	0.049325	0.055755	0.060809	0.065292	0.069688	0.074051	0.077803	0.080651	0.083113	
0.004177	0.004712	0.005211	0.005637	0.005990	0.006245	0.006340	0.006303	0.006213	0.006052	0.005750	0.005439	0.005138	0.004800	0.004446	0.004094	0.003775	0.003495	0.003225	0.002991	0.002850	0.002882	0.003270	0.004287	0.005855	0.007922	0.011371	0.016940	0.024192	0.031009	0.036822	0.042919	0.049354	0.055701	0.060669	0.065032	0.069258	0.073420	0.077007	0.079771	0.082237	
0.004064	0.004573	0.005045	0.005444	0.005774	0.006010	0.006091	0.006047	0.005954	0.005796	0.005503	0.005203	0.004912	0.004588	0.004248	0.003912	0.003608	0.003345	0.003098	0.002895	0.002790	0.002865	0.003315	0.004411	0.006060	0.008179	0.011644	0.017184	0.024371	0.031117	0.036864	0.042880	0.049210	0.055442	0.060306	0.064551	0.068629	0.072619	0.076060	0.078731	0.081146	
0.003957	0.004442	0.004888	0.005263	0.005570	0.005787	0.005856	0.005806	0.005711	0.005555	0.005271	0.004980	0.004700	0.004388	0.004063	0.003741	0.003452	0.003206	0.002985	0.002818	0.002753	0.002879	0.003406	0.004600	0.006351	0.008539	0.012032	0.017552	0.024674	0.031346	0.037014	0.042919	0.049105	0.055177	0.059911	0.064027	0.067960	0.071786	0.075074	0.077614	0.079892	
0.003858	0.004319	0.004741	0.005092	0.005379	0.005579	0.005636	0.005580	0.005483	0.005330	0.005054	0.004772	0.004501	0.004202	0.003890	0.003583	0.003308	0.003080	0.002887	0.002760	0.002742	0.002926	0.003537	0.004833	0.006686	0.008930	0.012417	0.017852	0.024825	0.031352	0.036902	0.042692	0.048766	0.054732	0.059382	0.063421	0.067264	0.070975	0.074142	0.076546	0.078629	
0.003766	0.004204	0.004604	0.004933	0.005200	0.005384	0.005431	0.005369	0.005271	0.005119	0.004851	0.004578	0.004316	0.004028	0.003729	0.003436	0.003177	0.002967	0.002806	0.002724	0.002760	0.003013	0.003727	0.005154	0.007140	0.009469	0.012978	0.018356	0.025203	0.031594	0.037011	0.042636	0.048520	0.054297	0.058817	0.062780	0.066588	0.070279	0.073406	0.075712	0.077590	
0.003682	0.004099	0.004476	0.004785	0.005033	0.005202	0.005240	0.005173	0.005072	0.004923	0.004662	0.004397	0.004144	0.003866	0.003580	0.003301	0.003057	0.002868	0.002743	0.002714	0.002812	0.003143	0.003968	0.005531	0.007652	0.010055	0.013551	0.018809	0.025449	0.031639	0.036895	0.042366	0.048116	0.053782	0.058233	0.062171	0.065988	0.069690	0.072792	0.074994	0.076627	
0.003606	0.004003	0.004360	0.004648	0.004879	0.005035	0.005063	0.004991	0.004889	0.004741	0.004487	0.004230	0.003984	0.003717	0.003443	0.003179	0.002951	0.002785	0.002701	0.002732	0.002902	0.003320	0.004269	0.005978	0.008237	0.010710	0.014168	0.019263	0.025643	0.031594	0.036686	0.042049	0.047762	0.053436	0.057916	0.061923	0.065863	0.069732	0.072983	0.075281	0.076961	
0.003538	0.003917	0.004253	0.004523	0.004738	0.004881	0.004900	0.004824	0.004720	0.004574	0.004326	0.004076	0.003837	0.003579	0.003318	0.003069	0.002860	0.002720	0.002682	0.002784	0.003037	0.003556	0.004651	0.006537	0.008973	0.011550	0.015015	0.020002	0.026184	0.031948	0.036907	0.042174	0.047841	0.053507	0.058006	0.062084	0.066188	0.070327	0.073878	0.076503	0.078633	
0.003480	0.003840	0.004158	0.004410	0.004610	0.004740	0.004751	0.004671	0.004565	0.004421	0.004179	0.003934	0.003703	0.003454	0.003206	0.002973	0.002784	0.002674	0.002691	0.002874	0.003221	0.003851	0.005096	0.007152	0.009746	0.012394	0.015798	0.020568	0.026421	0.031896	0.036687	0.041901	0.047643	0.053450	0.058070	0.062273	0.066525	0.070847	0.074583	0.077393	0.079763	
0.003430	0.003774	0.004074	0.004309	0.004495	0.004613	0.004616	0.004531	0.004424	0.004281	0.004044	0.003805	0.003580	0.003341	0.003107	0.002892	0.002725	0.002651	0.002732	0.003008	0.003465	0.004223	0.005645	0.007914	0.010720	0.013499	0.016924	0.021593	0.027247	0.032536	0.037205	0.042344	0.048067	0.053887	0.058523	0.062748	0.067026	0.071372	0.075121	0.077922	0.080251	
0.003390	0.003718	0.004001	0.004220	0.004392	0.004500	0.004495	0.004406	0.004296	0.004155	0.003923	0.003689	0.003470	0.003241	0.003022	0.002826	0.002685	0.002652	0.002807	0.003192	0.003776	0.004678	0.006298	0.008809	0.011862	0.014808	0.018304	0.022938	0.028470	0.033632	0.038205	0.043259	0.048911	0.054668	0.059250	0.063416	0.067614	0.071852	0.075489	0.078178	0.080357	
0.003360	0.003673	0.003939	0.004144	0.004303	0.004401	0.004388	0.004294	0.004183	0.004042	0.003814	0.003585	0.003371	0.003152	0.002950	0.002777	0.002667	0.002682	0.002924	0.003433	0.004161	0.005224	0.007062	0.009841	0.013173	0.016322	0.019941	0.024612	0.030107	0.035214	0.039733	0.044715	0.050273	0.055923	0.060407	0.064458	0.068501	0.072544	0.075999	0.078535	0.080555	
0.003339	0.003638	0.003889	0.004079	0.004226	0.004315	0.004295	0.004196	0.004082	0.003942	0.003718	0.003493	0.003285	0.003077	0.002893	0.002747	0.002672	0.002744	0.003086	0.003738	0.004629	0.005871	0.007950	0.011032	0.014686	0.018090	0.021913	0.026740	0.032337	0.037505	0.042031	0.046945	0.052353	0.057810	0.062131	0.066009	0.069843	0.073643	0.076873	0.079222	0.081047	
0.003329	0.003614	0.003851	0.004027	0.004163	0.004242	0.004215	0.004112	0.003996	0.003856	0.003635	0.003413	0.003211	0.003014	0.002853	0.002738	0.002703	0.002842	0.003299	0.004112	0.005187	0.006624	0.008956	0.012354	0.016343	0.020019	0.024071	0.029093	0.034842	0.040112	0.044676	0.049545	0.054813	0.060080	0.064233	0.067927	0.071531	0.075061	0.078043	0.080195	0.081829	
0.003329	0.003602	0.003824	0.003988	0.004113	0.004183	0.004150	0.004041	0.003922	0.003782	0.003564	0.003347	0.003150	0.002966	0.002830	0.002751	0.002766	0.002981	0.003569	0.004564	0.005843	0.007490	0.010090	0.013818	0.018160	0.022132	0.026453	0.031733	0.037708	0.043145	0.047782	0.052613	0.057722	0.062769	0.066735	0.070235	0.073613	0.076884	0.079628	0.081582	0.083010	
0.003340	0.003601	0.003810	0.003961	0.004076	0.004138	0.004097	0.003984	0.003862	0.003722	0.003506	0.003293	0.003103	0.002933	0.002826	0.002790	0.002862	0.003166	0.003902	0.005099	0.006602	0.008470	0.011338	0.015380	0.020049	0.024285	0.028830	0.034298	0.040417	0.045950	0.050614	0.055385	0.060337	0.065178	0.068973	0.072299	0.075476	0.078518	0.081050	0.082824	0.084059	
0.003361	0.003612	0.003808	0.003947	0.004052	0.004107	0.004059	0.003940	0.003815	0.003675	0.003461	0.003252	0.003069	0.002917	0.002845	0.002860	0.002998	0.003404	0.004305	0.005724	0.007469	0.009570	0.012703	0.017042	0.022008	0.026477	0.031201	0.036794	0.042984	0.048548	0.053199	0.057888	0.062682	0.067329	0.070962	0.074127	0.077120	0.079955	0.082293	0.083902	0.084956	
0.003394	0.003634	0.003818	0.003946	0.004041	0.004089	0.004034	0.003909	0.003781	0.003640	0.003430	0.003225	0.003051	0.002919	0.002888	0.002963	0.003178	0.003700	0.004785	0.006445	0.008452	0.010794	0.014189	0.018808	0.024043	0.028717	0.033583	0.039255	0.045460	0.051011	0.055619	0.060208	0.064843	0.069302	0.072780	0.075792	0.078612	0.081249	0.083403	0.084851	0.085724	
0.003438	0.003668	0.003841	0.003957	0.004044	0.004084	0.004022	0.003892	0.003760	0.003620	0.003412	0.003213	0.003049	0.002942	0.002960	0.003105	0.003410	0.004062	0.005348	0.007270	0.009555	0.012146	0.015799	0.020678	0.026155	0.031007	0.035986	0.041699	0.047878	0.053381	0.057923	0.062401	0.066874	0.071150	0.074478	0.077342	0.079995	0.082440	0.084412	0.085697	0.086383	
0.003493	0.003715	0.003876	0.003982	0.004060	0.004094	0.004025	0.003888	0.003753	0.003612	0.003409	0.003216	0.003065	0.002988	0.003064	0.003291	0.003701	0.004498	0.006002	0.008203	0.010782	0.013629	0.017534	0.022652	0.028342	0.033348	0.038413	0.044136	0.050257	0.055684	0.060143	0.064500	0.068811	0.072906	0.076087	0.078809	0.081300	0.083563	0.085362	0.086493	0.087002	
0.003560	0.003773	0.003923	0.004019	0.004090	0.004117	0.004041	0.003898	0.003759	0.003618	0.003420	0.003237	0.003102	0.003060	0.003205	0.003530	0.004059	0.005017	0.006756	0.009251	0.012137	0.015245	0.019392	0.024729	0.030603	0.035736	0.040863	0.046569	0.052607	0.057937	0.062300	0.066528	0.070676	0.074595	0.077632	0.080215	0.082550	0.084635	0.086266	0.087244	0.087577	
0.003638	0.003844	0.003984	0.004070	0.004132	0.004153	0.004070	0.003921	0.003778	0.003639	0.003448	0.003276	0.003161	0.003163	0.003390	0.003826	0.004493	0.005628	0.007618	0.010420	0.013622	0.016992	0.021373	0.026905	0.032934	0.038170	0.043336	0.049004	0.054936	0.060153	0.064408	0.068502	0.072487	0.076232	0.079127	0.081574	0.083758	0.085670	0.087137	0.087967	0.088126	
0.003728	0.003927	0.004057	0.004134	0.004189	0.004203	0.004113	0.003957	0.003811	0.003674	0.003492	0.003336	0.003246	0.003300	0.003623	0.004190	0.005012	0.006342	0.008595	0.011715	0.015239	0.018870	0.023473	0.029177	0.035332	0.040647	0.045830	0.051440	0.057250	0.062341	0.066479	0.070434	0.074257	0.077831	0.080588	0.082903	0.084941	0.086688	0.087998	0.088684	0.088675	
0.003829	0.004022	0.004143	0.004210	0.004259	0.004267	0.004170	0.004008	0.003859	0.003724	0.003555	0.003418	0.003360	0.003478	0.003911	0.004628	0.005628	0.007169	0.009697	0.013140	0.016990	0.020879	0.025690	0.031542	0.037793	0.043163	0.048345	0.053879	0.059553	0.064506	0.068520	0.072333	0.075992	0.079396	0.082014	0.084193	0.086080	0.087655	0.088802	0.089340	0.089161	
0.003943	0.004130	0.004242	0.004300	0.004342	0.004345	0.004240	0.004072	0.003920	0.003791	0.003638	0.003527	0.003507	0.003700	0.004262	0.005151	0.006350	0.008118	0.010932	0.014702	0.018875	0.023017	0.028020	0.033995	0.040314	0.045718	0.050880	0.056323	0.061849	0.066655	0.070539	0.074205	0.077696	0.080925	0.083397	0.085431	0.087148	0.088530	0.089497	0.089883	0.089545	
0.004068	0.004250	0.004353	0.004403	0.004438	0.004436	0.004325	0.004150	0.003997	0.003874	0.003743	0.003665	0.003693	0.003975	0.004685	0.005768	0.007189	0.009202	0.012309	0.016405	0.020896	0.025282	0.030461	0.036534	0.042894	0.048309	0.053433	0.058773	0.064141	0.068794	0.072543	0.076061	0.079388	0.082447	0.084779	0.086673	0.088231	0.089431	0.090227	0.090464	0.089962	
0.004204	0.004382	0.004477	0.004519	0.004548	0.004541	0.004423	0.004243	0.004089	0.003977	0.003873	0.003837	0.003924	0.004310	0.005188	0.006490	0.008156	0.010429	0.013835	0.018253	0.023053	0.027671	0.033009	0.039157	0.045530	0.050937	0.056008	0.061232	0.066435	0.070928	0.074539	0.077907	0.081069	0.083959	0.086149	0.087902	0.089297	0.090311	0.090933	0.091021	0.090361	
0.004353	0.004526	0.004614	0.004648	0.004671	0.004659	0.004536	0.004352	0.004199	0.004101	0.004033	0.004048	0.004206	0.004713	0.005781	0.007326	0.009263	0.011812	0.015518	0.020251	0.025348	0.030185	0.035662	0.041860	0.048223	0.053602	0.058606	0.063704	0.068735	0.073064	0.076534	0.079751	0.082751	0.085476	0.087527	0.089142	0.090378	0.091211	0.091663	0.091602	0.090784	
0.004513	0.004683	0.004764	0.004790	0.004808	0.004792	0.004664	0.004477	0.004327	0.004248	0.004225	0.004305	0.004548	0.005195	0.006474	0.008286	0.010518	0.013354	0.017362	0.022398	0.027775	0.032815	0.038412	0.044640	0.050971	0.056306	0.061232	0.066199	0.071058	0.075224	0.078553	0.081623	0.084464	0.087028	0.088944	0.090421	0.091497	0.092146	0.092425	0.092216	0.091242	
0.004686	0.004853	0.004926	0.004945	0.004958	0.004939	0.004808	0.004620	0.004477	0.004422	0.004455	0.004614	0.004960	0.005766	0.007278	0.009382	0.011929	0.015066	0.019372	0.024697	0.030334	0.035561	0.041260	0.047496	0.053778	0.059056	0.063896	0.068728	0.073415	0.077420	0.080610	0.083536	0.086225	0.088634	0.090417	0.091758	0.092676	0.093142	0.093249	0.092892	0.091762	
0.004870	0.005035	0.005102	0.005114	0.005122	0.005102	0.004968	0.004783	0.004650	0.004627	0.004730	0.004986	0.005453	0.006440	0.008208	0.010627	0.013512	0.016959	0.021561	0.027159	0.033036	0.038431	0.044213	0.050440	0.056653	0.061861	0.066605	0.071295	0.075806	0.079645	0.082692	0.085469	0.087998	0.090246	0.091892	0.093096	0.093856	0.094143	0.094083	0.093582	0.092303	
0.005067	0.005230	0.005290	0.005296	0.005301	0.005279	0.005146	0.004967	0.004850	0.004867	0.005056	0.005429	0.006039	0.007232	0.009279	0.012035	0.015278	0.019045	0.023936	0.029790	0.035886	0.041431	0.047276	0.053475	0.059605	0.064730	0.069368	0.073912	0.078245	0.081917	0.084819	0.087446	0.089817	0.091904	0.093414	0.094479	0.095080	0.095185	0.094955	0.094309	0.092884	
0.005275	0.005437	0.005492	0.005492	0.005494	0.005472	0.005344	0.005176	0.005081	0.005149	0.005442	0.005956	0.006736	0.008158	0.010507	0.013622	0.017240	0.021334	0.026508	0.032599	0.038891	0.044567	0.050458	0.056612	0.062643	0.067674	0.072199	0.076592	0.080746	0.084250	0.087006	0.089484	0.091699	0.093627	0.095000	0.095924	0.096362	0.096283	0.095880	0.095088	0.093519	
0.005496	0.005658	0.005708	0.005702	0.005702	0.005684	0.005564	0.005414	0.005348	0.005479	0.005899	0.006581	0.007558	0.009238	0.011911	0.015405	0.019415	0.023840	0.029289	0.035597	0.042062	0.047850	0.053770	0.059863	0.065782	0.070710	0.075115	0.079352	0.083325	0.086660	0.089269	0.091596	0.093653	0.095422	0.096657	0.097439	0.097711	0.097444	0.096867	0.095929	0.094218	
