1.041477E-01	1.019062E-01	9.760980E-02	9.389459E-02	8.627684E-02	8.050743E-02	7.593119E-02	7.223412E-02	6.645360E-02	6.224505E-02	5.889824E-02	5.620742E-02	5.395341E-02	5.209085E-02	5.045848E-02	4.902823E-02	4.777750E-02	4.667104E-02	4.572445E-02	4.483780E-02	4.403262E-02	4.264451E-02	4.147625E-02	4.048951E-02	3.968318E-02	3.891843E-02	3.825228E-02	3.765644E-02	3.687852E-02	3.620865E-02	3.544108E-02	3.468847E-02	3.402223E-02	3.346169E-02	3.297870E-02	3.255523E-02	3.222811E-02	3.189717E-02	3.160117E-02	3.108762E-02	3.065674E-02	3.029379E-02	3.002560E-02	2.974643E-02	2.927577E-02	2.889567E-02	2.843108E-02	2.790383E-02	2.747384E-02	2.691219E-02	2.649077E-02	2.619042E-02	2.592856E-02	2.570859E-02	2.550960E-02	2.533569E-02	2.500032E-02	2.453802E-02	2.382814E-02	2.253366E-02	2.044056E-02	1.707002E-02	
1.022636E-01	9.996439E-02	9.561749E-02	9.189439E-02	8.432518E-02	7.862869E-02	7.412653E-02	7.049714E-02	6.483629E-02	6.072472E-02	5.746057E-02	5.484005E-02	5.264776E-02	5.083862E-02	4.925386E-02	4.786631E-02	4.665391E-02	4.558229E-02	4.466677E-02	4.380874E-02	4.303011E-02	4.168860E-02	4.056037E-02	3.960823E-02	3.883173E-02	3.809443E-02	3.745260E-02	3.687868E-02	3.612974E-02	3.548510E-02	3.474658E-02	3.402390E-02	3.338328E-02	3.284441E-02	3.238011E-02	3.197311E-02	3.165968E-02	3.134149E-02	3.105694E-02	3.056297E-02	3.014835E-02	2.979910E-02	2.954203E-02	2.927305E-02	2.881933E-02	2.845269E-02	2.800396E-02	2.749504E-02	2.707858E-02	2.653436E-02	2.612466E-02	2.583236E-02	2.557687E-02	2.536195E-02	2.516725E-02	2.499694E-02	2.466788E-02	2.421348E-02	2.351459E-02	2.223854E-02	2.017371E-02	1.684753E-02	
1.003505E-01	9.801331E-02	9.364265E-02	8.992813E-02	8.242868E-02	7.681425E-02	7.239053E-02	6.883118E-02	6.329166E-02	5.927735E-02	5.609553E-02	5.354481E-02	5.141361E-02	4.965732E-02	4.811959E-02	4.677416E-02	4.559952E-02	4.456223E-02	4.367733E-02	4.284747E-02	4.209494E-02	4.079924E-02	3.971032E-02	3.879216E-02	3.804498E-02	3.733458E-02	3.671659E-02	3.616413E-02	3.544355E-02	3.482357E-02	3.411342E-02	3.342002E-02	3.280437E-02	3.228660E-02	3.184047E-02	3.144945E-02	3.114937E-02	3.084355E-02	3.057008E-02	3.009505E-02	2.969613E-02	2.936009E-02	2.911380E-02	2.885463E-02	2.841716E-02	2.806341E-02	2.762983E-02	2.713844E-02	2.673483E-02	2.620716E-02	2.580849E-02	2.552374E-02	2.527418E-02	2.506392E-02	2.487315E-02	2.470612E-02	2.438276E-02	2.393538E-02	2.324613E-02	2.198602E-02	1.994544E-02	1.665723E-02	
9.841446E-02	9.605764E-02	9.168797E-02	8.799742E-02	8.058771E-02	7.506406E-02	7.072299E-02	6.723599E-02	6.181949E-02	5.790284E-02	5.480319E-02	5.232193E-02	5.025132E-02	4.854744E-02	4.705625E-02	4.575246E-02	4.461510E-02	4.361169E-02	4.275708E-02	4.195496E-02	4.122815E-02	3.997755E-02	3.892727E-02	3.804253E-02	3.732422E-02	3.664019E-02	3.604556E-02	3.551411E-02	3.482127E-02	3.422540E-02	3.354292E-02	3.287812E-02	3.228676E-02	3.178946E-02	3.136095E-02	3.098543E-02	3.069831E-02	3.040444E-02	3.014166E-02	2.968487E-02	2.930103E-02	2.897768E-02	2.874177E-02	2.849196E-02	2.806998E-02	2.772848E-02	2.730924E-02	2.683441E-02	2.644281E-02	2.593054E-02	2.554202E-02	2.526418E-02	2.502000E-02	2.481394E-02	2.462667E-02	2.446257E-02	2.414422E-02	2.370294E-02	2.302196E-02	2.177531E-02	1.975506E-02	1.649852E-02	
9.660881E-02	9.423445E-02	8.986683E-02	8.619941E-02	7.887428E-02	7.343564E-02	6.917202E-02	6.575298E-02	6.045245E-02	5.662842E-02	5.360693E-02	5.119194E-02	4.917932E-02	4.752576E-02	4.607924E-02	4.481546E-02	4.371397E-02	4.274318E-02	4.191779E-02	4.114240E-02	4.044038E-02	3.923325E-02	3.822023E-02	3.736770E-02	3.667728E-02	3.601864E-02	3.544649E-02	3.493526E-02	3.426907E-02	3.369637E-02	3.304042E-02	3.240307E-02	3.183492E-02	3.135718E-02	3.094547E-02	3.058470E-02	3.030996E-02	3.002743E-02	2.977480E-02	2.933528E-02	2.896568E-02	2.865430E-02	2.842823E-02	2.818722E-02	2.777979E-02	2.744975E-02	2.704390E-02	2.658454E-02	2.620409E-02	2.570613E-02	2.532694E-02	2.505545E-02	2.481615E-02	2.461388E-02	2.442977E-02	2.426827E-02	2.395432E-02	2.351826E-02	2.284420E-02	2.160855E-02	1.960459E-02	1.637318E-02	
9.495604E-02	9.256212E-02	8.819173E-02	8.454279E-02	7.729184E-02	7.193008E-02	6.773753E-02	6.438144E-02	5.918932E-02	5.545277E-02	5.250551E-02	5.015376E-02	4.819664E-02	4.659142E-02	4.518783E-02	4.396254E-02	4.289556E-02	4.195623E-02	4.115907E-02	4.040947E-02	3.973136E-02	3.856619E-02	3.758910E-02	3.676764E-02	3.610420E-02	3.547002E-02	3.491952E-02	3.442774E-02	3.378719E-02	3.323673E-02	3.260623E-02	3.199525E-02	3.144930E-02	3.099022E-02	3.059450E-02	3.024778E-02	2.998487E-02	2.971309E-02	2.947009E-02	2.904689E-02	2.869071E-02	2.839060E-02	2.817386E-02	2.794110E-02	2.754724E-02	2.722790E-02	2.683448E-02	2.638952E-02	2.601932E-02	2.553452E-02	2.516382E-02	2.489806E-02	2.466312E-02	2.446420E-02	2.428284E-02	2.412361E-02	2.381338E-02	2.338165E-02	2.271312E-02	2.148593E-02	1.949415E-02	1.628128E-02	
9.339610E-02	9.098712E-02	8.661855E-02	8.298987E-02	7.581245E-02	7.052506E-02	6.640085E-02	6.310532E-02	5.801765E-02	5.436576E-02	5.149047E-02	4.920020E-02	4.729710E-02	4.573905E-02	4.437731E-02	4.318952E-02	4.215621E-02	4.124755E-02	4.047801E-02	3.975356E-02	3.909874E-02	3.797446E-02	3.703235E-02	3.624113E-02	3.560398E-02	3.499355E-02	3.446405E-02	3.399111E-02	3.337537E-02	3.284641E-02	3.224043E-02	3.165490E-02	3.113024E-02	3.068904E-02	3.030862E-02	2.997529E-02	2.972373E-02	2.946217E-02	2.922830E-02	2.882055E-02	2.847704E-02	2.818754E-02	2.797966E-02	2.775462E-02	2.737346E-02	2.706408E-02	2.668218E-02	2.625057E-02	2.588977E-02	2.541699E-02	2.505392E-02	2.479330E-02	2.456222E-02	2.436621E-02	2.418721E-02	2.402991E-02	2.372277E-02	2.329448E-02	2.263009E-02	2.140882E-02	1.942508E-02	1.622399E-02	
9.190478E-02	8.948866E-02	8.513073E-02	8.152650E-02	7.442502E-02	6.921104E-02	6.515345E-02	6.191689E-02	5.693087E-02	5.336171E-02	5.055679E-02	4.832675E-02	4.647662E-02	4.496492E-02	4.364426E-02	4.249325E-02	4.149296E-02	4.061439E-02	3.987200E-02	3.917218E-02	3.854019E-02	3.745594E-02	3.654801E-02	3.578634E-02	3.517493E-02	3.458762E-02	3.407854E-02	3.362392E-02	3.303225E-02	3.252411E-02	3.194181E-02	3.138091E-02	3.087673E-02	3.045267E-02	3.008688E-02	2.976635E-02	2.952570E-02	2.927385E-02	2.904867E-02	2.865556E-02	2.832403E-02	2.804457E-02	2.784514E-02	2.762736E-02	2.725813E-02	2.695811E-02	2.658701E-02	2.616802E-02	2.581601E-02	2.535454E-02	2.499856E-02	2.474271E-02	2.451510E-02	2.432169E-02	2.414475E-02	2.398910E-02	2.368445E-02	2.325874E-02	2.259712E-02	2.137913E-02	1.939908E-02	1.620271E-02	
9.040662E-02	8.799311E-02	8.365829E-02	8.008585E-02	7.306942E-02	6.793308E-02	6.394454E-02	6.076871E-02	5.588668E-02	5.240205E-02	4.966883E-02	4.750010E-02	4.570379E-02	4.423923E-02	4.296022E-02	4.184645E-02	4.087953E-02	4.003136E-02	3.931644E-02	3.864145E-02	3.803244E-02	3.698844E-02	3.611481E-02	3.538275E-02	3.479715E-02	3.423291E-02	3.374418E-02	3.330779E-02	3.274002E-02	3.225252E-02	3.169363E-02	3.115711E-02	3.067306E-02	3.026584E-02	2.991438E-02	2.960636E-02	2.937642E-02	2.913404E-02	2.891731E-02	2.853840E-02	2.821845E-02	2.794868E-02	2.775746E-02	2.754666E-02	2.718885E-02	2.689775E-02	2.653689E-02	2.612988E-02	2.578609E-02	2.533520E-02	2.498571E-02	2.473422E-02	2.450973E-02	2.431862E-02	2.414346E-02	2.398923E-02	2.368662E-02	2.326284E-02	2.260294E-02	2.138628E-02	1.940662E-02	1.620956E-02	
8.888607E-02	8.649091E-02	8.219992E-02	7.867194E-02	7.175705E-02	6.670615E-02	6.279100E-02	5.967885E-02	5.490429E-02	5.150645E-02	4.884635E-02	4.673997E-02	4.499820E-02	4.358138E-02	4.234441E-02	4.126813E-02	4.033476E-02	3.951710E-02	3.882976E-02	3.817962E-02	3.759356E-02	3.658972E-02	3.575021E-02	3.504755E-02	3.448763E-02	3.394618E-02	3.347753E-02	3.305908E-02	3.251482E-02	3.204755E-02	3.151154E-02	3.099887E-02	3.053438E-02	3.014346E-02	2.980584E-02	2.950988E-02	2.929034E-02	2.905702E-02	2.884839E-02	2.848302E-02	2.817406E-02	2.791348E-02	2.773015E-02	2.752590E-02	2.717881E-02	2.689605E-02	2.654473E-02	2.614897E-02	2.581277E-02	2.537172E-02	2.502820E-02	2.478071E-02	2.455900E-02	2.436990E-02	2.419625E-02	2.404320E-02	2.374210E-02	2.331945E-02	2.265997E-02	2.144205E-02	1.945845E-02	1.625352E-02	
