81.510155	17.482690	5.193592	3.985185	5.151942	7.478840	10.157381	12.179862	12.289417	9.779112	6.252340	3.460591	1.796165	0.837401	0.414043	0.820704	1.548556	2.431908	2.696960	2.700165	2.499074	2.073797	1.550348	1.049786	0.734773	0.481082	0.309669	0.195380	0.129313	0.090172	0.068673	0.056191	0.059558	0.061036	0.057169	0.053206	0.051510	0.053348	0.091435	0.221207	
61.766871	13.274885	4.148251	3.342436	4.330098	6.245741	8.426604	10.000846	9.898010	7.711398	4.849953	2.658473	1.373804	0.640665	0.329877	0.723451	1.326935	2.040305	2.226604	2.200839	2.024938	1.662826	1.246442	0.847147	0.593659	0.391827	0.254325	0.161489	0.108637	0.077773	0.061058	0.051596	0.056208	0.058448	0.055262	0.051814	0.050402	0.052417	0.090800	0.213150	
46.033063	9.950853	3.291503	2.775062	3.588820	5.131395	6.866995	8.053354	7.809898	5.958825	3.690130	2.005767	1.033448	0.483098	0.263944	0.632894	1.125484	1.676914	1.798400	1.760843	1.608692	1.310506	0.983137	0.677126	0.476165	0.317562	0.208236	0.133286	0.091442	0.067479	0.054716	0.047812	0.053383	0.056232	0.053631	0.050625	0.049467	0.051632	0.090321	0.187521	
33.562703	7.332217	2.584350	2.267726	2.911661	4.112613	5.448350	6.304499	5.988242	4.478939	2.735397	1.477094	0.760412	0.357445	0.211625	0.542266	0.940327	1.336846	1.410058	1.372118	1.244321	1.009962	0.762247	0.535186	0.378788	0.256056	0.170023	0.109946	0.077228	0.059008	0.049478	0.044685	0.051027	0.054355	0.052263	0.049620	0.048679	0.050965	0.090296	0.152081	
23.927204	5.316004	2.014483	1.830284	2.318680	3.220932	4.213387	4.802237	4.465758	3.277704	1.977507	1.063209	0.548395	0.260350	0.170729	0.454789	0.782033	1.038225	1.077417	1.041600	0.940758	0.764771	0.584520	0.421159	0.301024	0.206900	0.139402	0.091607	0.065879	0.052286	0.045314	0.042209	0.049125	0.052825	0.051151	0.048816	0.048056	0.050447	0.091003	0.120784	
16.632744	3.793166	1.565071	1.465346	1.818961	2.470340	3.179153	3.560551	3.239167	2.334992	1.394312	0.748538	0.388312	0.187343	0.138955	0.373069	0.642445	0.780905	0.798295	0.768487	0.694074	0.569652	0.444631	0.331404	0.240121	0.168318	0.115313	0.077386	0.056998	0.047166	0.042087	0.040309	0.047649	0.051612	0.050279	0.048197	0.047592	0.050063	0.091445	0.098259	
11.203595	2.659462	1.212516	1.161589	1.398832	1.840949	2.318713	2.545288	2.265096	1.606781	0.952760	0.513098	0.269334	0.133285	0.113001	0.295207	0.486392	0.564948	0.571173	0.547195	0.498262	0.418001	0.337174	0.260926	0.193457	0.138672	0.096738	0.066400	0.050214	0.043358	0.039678	0.038920	0.046559	0.050690	0.049646	0.047757	0.047274	0.049816	0.087837	0.081005	
7.252628	1.832306	0.940084	0.913262	1.052640	1.324618	1.619891	1.737244	1.513156	1.059751	0.627401	0.341506	0.183132	0.094212	0.090501	0.222210	0.340536	0.388131	0.389537	0.373607	0.347375	0.303400	0.256825	0.207268	0.158524	0.116359	0.082718	0.058094	0.045173	0.040593	0.037972	0.037985	0.045821	0.050027	0.049234	0.047514	0.047126	0.049704	0.080681	0.068891	
4.534310	1.260047	0.740605	0.722898	0.786863	0.931259	1.093655	1.140897	0.973384	0.676250	0.402992	0.224185	0.124419	0.067572	0.071541	0.160136	0.230190	0.257430	0.257550	0.248819	0.240691	0.223772	0.201261	0.170005	0.134063	0.100581	0.072738	0.052168	0.041681	0.038762	0.036902	0.037461	0.045371	0.049605	0.049006	0.047417	0.047097	0.049698	0.068404	0.059922	
2.750861	0.882487	0.602018	0.585742	0.596224	0.652238	0.725049	0.731005	0.611306	0.424137	0.257450	0.148587	0.086637	0.050334	0.056240	0.111595	0.148178	0.163911	0.165291	0.164103	0.169533	0.171281	0.164695	0.145247	0.117580	0.089794	0.065849	0.048080	0.039400	0.037676	0.036356	0.037287	0.045182	0.049402	0.048962	0.047489	0.047219	0.049859	0.059659	0.054704	
1.614307	0.639182	0.505969	0.486348	0.458865	0.454509	0.468670	0.452992	0.372812	0.261862	0.165159	0.100943	0.062814	0.039269	0.043187	0.073776	0.091228	0.100769	0.103627	0.108633	0.124670	0.138695	0.141876	0.129473	0.106852	0.082610	0.061212	0.045334	0.038032	0.037169	0.036231	0.037395	0.045223	0.049393	0.049087	0.047741	0.047498	0.050076	0.053876	0.051387	
0.952298	0.494993	0.444140	0.419907	0.368881	0.328641	0.309400	0.284676	0.232234	0.168091	0.112438	0.073771	0.049121	0.032661	0.033298	0.048027	0.055847	0.062804	0.067487	0.077231	0.100230	0.121111	0.129267	0.120338	0.100402	0.078085	0.058242	0.043616	0.037370	0.037136	0.036452	0.037747	0.045453	0.049556	0.049375	0.048140	0.047913	0.050112	0.050813	0.049747	
