1.531622E-02	1.327264E-02	1.048509E-02	8.713989E-03	6.117882E-03	4.775961E-03	3.896481E-03	3.323985E-03	2.556866E-03	2.097326E-03	1.777663E-03	1.541369E-03	1.356846E-03	1.234115E-03	1.123215E-03	1.030702E-03	9.514321E-04	8.831376E-04	8.374863E-04	7.878140E-04	7.458598E-04	6.759956E-04	6.181000E-04	5.691041E-04	5.359350E-04	5.016048E-04	4.729326E-04	4.478997E-04	4.150610E-04	3.866288E-04	3.540979E-04	3.272372E-04	3.021842E-04	2.809925E-04	2.623794E-04	2.461286E-04	2.350770E-04	2.228350E-04	2.123369E-04	1.945492E-04	1.794956E-04	1.665535E-04	1.574427E-04	1.481074E-04	1.331953E-04	1.211579E-04	1.065954E-04	9.117103E-05	7.938896E-05	6.450169E-05	5.473202E-05	4.799159E-05	4.273498E-05	3.867338E-05	3.537240E-05	3.262993E-05	2.828183E-05	2.363333E-05	1.856229E-05	1.294233E-05	8.021950E-06	4.166168E-06	
1.510419E-02	1.307927E-02	1.032331E-02	8.575792E-03	6.018702E-03	4.699428E-03	3.834920E-03	3.273292E-03	2.520193E-03	2.069725E-03	1.756174E-03	1.524198E-03	1.342771E-03	1.223228E-03	1.114488E-03	1.023691E-03	9.457588E-04	8.785366E-04	8.342708E-04	7.853840E-04	7.441642E-04	6.755023E-04	6.184564E-04	5.700622E-04	5.376622E-04	5.037242E-04	4.754042E-04	4.506568E-04	4.181217E-04	3.898823E-04	3.574932E-04	3.309778E-04	3.060221E-04	2.848679E-04	2.662357E-04	2.499368E-04	2.389622E-04	2.266638E-04	2.161149E-04	1.982243E-04	1.830426E-04	1.699608E-04	1.608152E-04	1.513628E-04	1.362588E-04	1.240434E-04	1.092305E-04	9.361207E-05	8.161758E-05	6.654660E-05	5.662446E-05	4.982609E-05	4.447998E-05	4.035098E-05	3.698810E-05	3.418595E-05	2.972149E-05	2.491664E-05	1.962671E-05	1.370421E-05	8.479235E-06	4.380124E-06	
1.486308E-02	1.286529E-02	1.015028E-02	8.431147E-03	5.917917E-03	4.623123E-03	3.774333E-03	3.224104E-03	2.485417E-03	2.044282E-03	1.736932E-03	1.509281E-03	1.330892E-03	1.214598E-03	1.107989E-03	1.018867E-03	9.422204E-04	8.760100E-04	8.331441E-04	7.849913E-04	7.444663E-04	6.769335E-04	6.206593E-04	5.727882E-04	5.411356E-04	5.075279E-04	4.795097E-04	4.550005E-04	4.226996E-04	3.945855E-04	3.622525E-04	3.360215E-04	3.110908E-04	2.899087E-04	2.711963E-04	2.547934E-04	2.438646E-04	2.314657E-04	2.208275E-04	2.027680E-04	1.874002E-04	1.741270E-04	1.649198E-04	1.553127E-04	1.399578E-04	1.275164E-04	1.123932E-04	9.653905E-05	8.429107E-05	6.901555E-05	5.892233E-05	5.204705E-05	4.659727E-05	4.238463E-05	3.894155E-05	3.606059E-05	3.144279E-05	2.643486E-05	2.087074E-05	1.458328E-05	9.003102E-06	4.625863E-06	
1.459624E-02	1.263408E-02	9.969213E-03	8.283166E-03	5.818361E-03	4.549717E-03	3.717119E-03	3.178485E-03	2.454096E-03	2.022191E-03	1.720883E-03	1.497384E-03	1.321845E-03	1.208745E-03	1.104153E-03	1.016595E-03	9.411253E-04	8.758202E-04	8.343318E-04	7.868296E-04	7.469328E-04	6.804130E-04	6.248006E-04	5.773490E-04	5.463992E-04	5.130450E-04	4.852652E-04	4.609367E-04	4.287891E-04	4.007248E-04	3.683556E-04	3.423415E-04	3.173604E-04	2.960840E-04	2.772297E-04	2.606676E-04	2.497564E-04	2.372142E-04	2.264500E-04	2.081592E-04	1.925504E-04	1.790372E-04	1.697475E-04	1.599508E-04	1.442913E-04	1.315805E-04	1.160923E-04	9.997284E-05	8.743655E-05	7.195628E-05	6.168485E-05	5.471751E-05	4.915406E-05	4.484225E-05	4.129902E-05	3.831710E-05	3.350151E-05	2.823307E-05	2.232667E-05	1.559811E-05	9.602590E-06	4.907188E-06	
1.433908E-02	1.241174E-02	9.795749E-03	8.141834E-03	5.723733E-03	4.480558E-03	3.663581E-03	3.136482E-03	2.426147E-03	2.003439E-03	1.708099E-03	1.488659E-03	1.315841E-03	1.205968E-03	1.103332E-03	1.017271E-03	9.429002E-04	8.784183E-04	8.382857E-04	7.913620E-04	7.520322E-04	6.864099E-04	6.313447E-04	5.842025E-04	5.539003E-04	5.207106E-04	4.930936E-04	4.688749E-04	4.367792E-04	4.086689E-04	3.761452E-04	3.502557E-04	3.251239E-04	3.036637E-04	2.845861E-04	2.677912E-04	2.568580E-04	2.441156E-04	2.331769E-04	2.145726E-04	1.986518E-04	1.848363E-04	1.754380E-04	1.654077E-04	1.493780E-04	1.363454E-04	1.204276E-04	1.040103E-04	9.114701E-05	7.547492E-05	6.502522E-05	5.797356E-05	5.229326E-05	4.787484E-05	4.421816E-05	4.111789E-05	3.606396E-05	3.047511E-05	2.414321E-05	1.686340E-05	1.034888E-05	5.256608E-06	
1.409133E-02	1.219735E-02	9.628560E-03	8.005866E-03	5.633271E-03	4.415412E-03	3.613829E-03	3.098269E-03	2.401789E-03	1.988215E-03	1.698729E-03	1.483211E-03	1.312951E-03	1.206360E-03	1.105609E-03	1.020970E-03	9.476092E-04	8.838571E-04	8.450542E-04	7.986276E-04	7.597957E-04	6.949447E-04	6.403053E-04	5.933564E-04	5.636614E-04	5.305495E-04	5.030245E-04	4.788504E-04	4.467125E-04	4.184661E-04	3.856752E-04	3.598378E-04	3.344636E-04	3.127373E-04	2.933592E-04	2.762612E-04	2.652748E-04	2.522773E-04	2.411174E-04	2.221207E-04	2.058182E-04	1.916380E-04	1.821087E-04	1.718002E-04	1.553330E-04	1.419245E-04	1.255089E-04	1.087681E-04	9.553843E-05	7.969942E-05	6.907553E-05	6.195499E-05	5.615555E-05	5.162338E-05	4.783883E-05	4.460049E-05	3.926077E-05	3.327977E-05	2.642017E-05	1.845083E-05	1.128467E-05	5.693607E-06	
1.384755E-02	1.198818E-02	9.467465E-03	7.876313E-03	5.548958E-03	4.356461E-03	3.569907E-03	3.065821E-03	2.382775E-03	1.978069E-03	1.694158E-03	1.482299E-03	1.314327E-03	1.210987E-03	1.111980E-03	1.028622E-03	9.561273E-04	8.929609E-04	8.554342E-04	8.093849E-04	7.709497E-04	7.066871E-04	6.523015E-04	6.053854E-04	5.762087E-04	5.430505E-04	5.155123E-04	4.912866E-04	4.589723E-04	4.304662E-04	3.972586E-04	3.713726E-04	3.456382E-04	3.235414E-04	3.037671E-04	2.862794E-04	2.752003E-04	2.618813E-04	2.504438E-04	2.309604E-04	2.141940E-04	1.995768E-04	1.898907E-04	1.792525E-04	1.622711E-04	1.484261E-04	1.314377E-04	1.143578E-04	1.007247E-04	8.471810E-05	7.390182E-05	6.670204E-05	6.075707E-05	5.608503E-05	5.214400E-05	4.873775E-05	4.305369E-05	3.660349E-05	2.911658E-05	2.033157E-05	1.239512E-05	6.213253E-06	
1.360773E-02	1.178446E-02	9.312773E-03	7.753290E-03	5.470412E-03	4.303081E-03	3.531135E-03	3.038517E-03	2.368624E-03	1.972653E-03	1.694132E-03	1.485741E-03	1.319841E-03	1.219765E-03	1.122389E-03	1.040199E-03	9.684450E-04	9.057351E-04	8.694913E-04	8.237163E-04	7.855976E-04	7.217773E-04	6.674965E-04	6.204663E-04	5.917372E-04	5.584142E-04	5.307628E-04	5.063929E-04	4.737710E-04	4.448820E-04	4.111059E-04	3.850794E-04	3.588664E-04	3.362932E-04	3.160241E-04	2.980563E-04	2.868445E-04	2.731332E-04	2.613576E-04	2.412849E-04	2.239652E-04	2.088313E-04	1.989671E-04	1.879425E-04	1.703636E-04	1.560164E-04	1.383731E-04	1.209483E-04	1.068744E-04	9.068155E-05	7.963633E-05	7.232707E-05	6.618928E-05	6.133433E-05	5.719465E-05	5.357998E-05	4.747865E-05	4.047002E-05	3.224733E-05	2.251569E-05	1.368771E-05	6.820442E-06	
1.334922E-02	1.156678E-02	9.149375E-03	7.624601E-03	5.389765E-03	4.249673E-03	3.493278E-03	3.012870E-03	2.356775E-03	1.969942E-03	1.696983E-03	1.492114E-03	1.328253E-03	1.231548E-03	1.135784E-03	1.054722E-03	9.836495E-04	9.213240E-04	8.864126E-04	8.408513E-04	8.030054E-04	7.395438E-04	6.852711E-04	6.380237E-04	6.097032E-04	5.761292E-04	5.482916E-04	5.237091E-04	4.906804E-04	4.613140E-04	4.268514E-04	4.006077E-04	3.738193E-04	3.506832E-04	3.298389E-04	3.113175E-04	2.999486E-04	2.857879E-04	2.736258E-04	2.528831E-04	2.349392E-04	2.192261E-04	2.091862E-04	1.977323E-04	1.794976E-04	1.646040E-04	1.462483E-04	1.285248E-04	1.140027E-04	9.755549E-05	8.620180E-05	7.869357E-05	7.226338E-05	6.714253E-05	6.273488E-05	5.885470E-05	5.225298E-05	4.460687E-05	3.557703E-05	2.483734E-05	1.506882E-05	7.475549E-06	
1.308028E-02	1.134538E-02	8.988657E-03	7.501527E-03	5.316718E-03	4.204406E-03	3.463228E-03	2.994979E-03	2.352113E-03	1.974033E-03	1.706232E-03	1.504510E-03	1.342310E-03	1.248824E-03	1.154436E-03	1.074282E-03	1.003677E-03	9.415307E-04	9.078958E-04	8.623876E-04	8.246836E-04	7.613495E-04	7.068670E-04	6.591980E-04	6.311802E-04	5.971974E-04	5.690418E-04	5.441266E-04	5.105237E-04	4.805260E-04	4.451908E-04	4.185874E-04	3.910707E-04	3.672387E-04	3.456995E-04	3.265176E-04	3.149525E-04	3.002616E-04	2.876456E-04	2.661217E-04	2.474587E-04	2.310829E-04	2.208693E-04	2.089297E-04	1.899638E-04	1.744672E-04	1.553278E-04	1.373768E-04	1.224045E-04	1.057217E-04	9.402872E-05	8.627713E-05	7.947914E-05	7.402272E-05	6.928081E-05	6.507317E-05	5.786410E-05	4.945438E-05	3.946976E-05	2.755021E-05	1.668464E-05	8.243798E-06	
1.289816E-02	1.119147E-02	8.873075E-03	7.411848E-03	5.263299E-03	4.173410E-03	3.444403E-03	2.986801E-03	2.355269E-03	1.985102E-03	1.721880E-03	1.522851E-03	1.361906E-03	1.271501E-03	1.178258E-03	1.098801E-03	1.028461E-03	9.663078E-04	9.339162E-04	8.883195E-04	8.506454E-04	7.872409E-04	7.323568E-04	6.840818E-04	6.562836E-04	6.217485E-04	5.931547E-04	5.677966E-04	5.334628E-04	5.026867E-04	4.662984E-04	4.392114E-04	4.108189E-04	3.861609E-04	3.638075E-04	3.438575E-04	3.320707E-04	3.167679E-04	3.036310E-04	2.812157E-04	2.617382E-04	2.446149E-04	2.342492E-04	2.217677E-04	2.019996E-04	1.858478E-04	1.658568E-04	1.477866E-04	1.323745E-04	1.155481E-04	1.035213E-04	9.551137E-05	8.828234E-05	8.242482E-05	7.727923E-05	7.267370E-05	6.472435E-05	5.538062E-05	4.422675E-05	3.086257E-05	1.865471E-05	9.178542E-06	
