0.006505	0.007351	0.008148	0.008840	0.009426	0.009857	0.010033	0.009997	0.009873	0.009633	0.009165	0.008679	0.008203	0.007671	0.007114	0.006568	0.006090	0.005719	0.005480	0.005437	0.005639	0.006284	0.007828	0.010615	0.014278	0.018204	0.023563	0.031313	0.040903	0.049771	0.057218	0.064840	0.072718	0.080415	0.086469	0.091855	0.097229	0.102736	0.107655	0.111742	0.115934	
0.006345	0.007149	0.007902	0.008549	0.009094	0.009490	0.009642	0.009591	0.009460	0.009222	0.008767	0.008296	0.007838	0.007327	0.006797	0.006282	0.005838	0.005514	0.005356	0.005436	0.005784	0.006617	0.008446	0.011611	0.015681	0.019909	0.025464	0.033302	0.042883	0.051710	0.059105	0.066641	0.074392	0.081936	0.087851	0.093067	0.098210	0.103421	0.108054	0.111883	0.115768	
0.006196	0.006960	0.007670	0.008275	0.008781	0.009145	0.009273	0.009209	0.009072	0.008836	0.008394	0.007938	0.007496	0.007007	0.006504	0.006021	0.005614	0.005343	0.005278	0.005493	0.006005	0.007039	0.009167	0.012717	0.017192	0.021708	0.027416	0.035257	0.044704	0.053363	0.060582	0.067877	0.075323	0.082543	0.088204	0.093201	0.098135	0.103140	0.107587	0.111255	0.114962	
0.006058	0.006784	0.007453	0.008019	0.008488	0.008822	0.008929	0.008853	0.008710	0.008476	0.008046	0.007604	0.007177	0.006710	0.006236	0.005787	0.005422	0.005210	0.005251	0.005621	0.006313	0.007563	0.010000	0.013937	0.018813	0.023601	0.029426	0.037198	0.046404	0.054785	0.061706	0.068599	0.075543	0.082239	0.087520	0.092242	0.097003	0.101921	0.106323	0.109974	0.113699	
0.005932	0.006622	0.007253	0.007781	0.008216	0.008522	0.008609	0.008521	0.008374	0.008142	0.007723	0.007293	0.006882	0.006436	0.005992	0.005581	0.005263	0.005122	0.005284	0.005828	0.006721	0.008197	0.010937	0.015232	0.020457	0.025448	0.031276	0.038793	0.047520	0.055405	0.061861	0.068204	0.074544	0.080661	0.085570	0.090128	0.094968	0.100165	0.104863	0.108746	0.112689	
0.005819	0.006475	0.007069	0.007561	0.007965	0.008245	0.008313	0.008215	0.008062	0.007832	0.007424	0.007006	0.006609	0.006186	0.005775	0.005407	0.005143	0.005083	0.005386	0.006128	0.007243	0.008956	0.011996	0.016626	0.022163	0.027314	0.033080	0.040251	0.048390	0.055688	0.061624	0.067405	0.073176	0.078782	0.083391	0.087889	0.092957	0.098622	0.103781	0.108007	0.112236	
0.005721	0.006344	0.006903	0.007362	0.007735	0.007991	0.008041	0.007933	0.007775	0.007547	0.007149	0.006743	0.006360	0.005959	0.005585	0.005266	0.005064	0.005100	0.005565	0.006531	0.007893	0.009854	0.013187	0.018121	0.023923	0.029188	0.034834	0.041592	0.049083	0.055767	0.061221	0.066572	0.072012	0.077387	0.081914	0.086538	0.092004	0.098283	0.104022	0.108667	0.113220	
0.005637	0.006229	0.006755	0.007182	0.007528	0.007760	0.007794	0.007676	0.007513	0.007287	0.006898	0.006503	0.006133	0.005757	0.005424	0.005161	0.005031	0.005178	0.005829	0.007047	0.008685	0.010911	0.014544	0.019786	0.025862	0.031272	0.036883	0.043401	0.050506	0.056850	0.062118	0.067440	0.073030	0.078651	0.083391	0.088241	0.093964	0.100515	0.106473	0.111240	0.115812	
0.005570	0.006133	0.006628	0.007024	0.007344	0.007555	0.007573	0.007445	0.007278	0.007052	0.006671	0.006287	0.005931	0.005580	0.005293	0.005094	0.005047	0.005323	0.006185	0.007685	0.009626	0.012134	0.016073	0.021627	0.027986	0.033579	0.039249	0.045708	0.052682	0.058936	0.064248	0.069799	0.075811	0.081922	0.087011	0.092095	0.097916	0.104434	0.110304	0.114937	0.119263	
0.005518	0.006054	0.006519	0.006887	0.007182	0.007373	0.007376	0.007238	0.007066	0.006842	0.006469	0.006094	0.005752	0.005429	0.005194	0.005068	0.005115	0.005537	0.006636	0.008449	0.010724	0.013532	0.017792	0.023686	0.030376	0.036235	0.042138	0.048835	0.056061	0.062567	0.068165	0.074115	0.080627	0.087243	0.092654	0.097868	0.103576	0.109762	0.115262	0.119544	0.123434	
