 199.41 -0.019791146234580 -0.020866432443624  0.130284316623808 -0.000058422162941 -0.127363437830985 0.137796041247557
 198.65 -0.019910469810613 -0.021002275195654  0.130136678552582 -0.000059870018665 -0.127190058124560 0.137712760715780
 197.89 -0.020030088070024 -0.021138642055428  0.129989223856158 -0.000061352360692 -0.127016621380427 0.137630223358623
 197.14 -0.020149997546323 -0.021275532289632  0.129841944896293 -0.000062869969647 -0.126843117741887 0.137548425737863
 196.39 -0.020270194719922 -0.021412945135140  0.129694833954048 -0.000064423636564 -0.126669537227342 0.137467364349358
 195.64 -0.020390676017775 -0.021550879798679  0.129547883229331 -0.000066014194111 -0.126495869775395 0.137387035629988
 194.89 -0.020511437813015 -0.021689335456376  0.129401084840629 -0.000067642461077 -0.126322105227505 0.137307435931627
 194.15 -0.020632476424590 -0.021828311253436  0.129254430824514 -0.000069309297884 -0.126148233324519 0.137228561531560
 193.41 -0.020753788116903 -0.021967806303683  0.129107913135400 -0.000071015551079 -0.125974243671972 0.137150408606457
 192.67 -0.020875369099449 -0.022107819689183  0.128961523645105 -0.000072762115777 -0.125800125858055 0.137072973279209
 191.93 -0.020997215526441 -0.022248350459761  0.128815254142510 -0.000074549894036 -0.125625869297485 0.136996251585975
 191.20 -0.021119323496454 -0.022389397632661  0.128669096333231 -0.000076379815667 -0.125451463335591 0.136920239493521
 190.47 -0.021241689052052 -0.022530960192030  0.128523041839249 -0.000078252807012 -0.125276897203208 0.136844932874941
 189.75 -0.021364308179420 -0.022673037088486  0.128377082198580 -0.000080169832578 -0.125102160051377 0.136770327525265
 189.02 -0.021487176807998 -0.022815627238678  0.128231208864923 -0.000082131874218 -0.124927240923584 0.136696419137175
 188.30 -0.021610290810110 -0.022958729524807  0.128085413207352 -0.000084139945011 -0.124752128759231 0.136623203353045
 187.58 -0.021733646000595 -0.023102342794122  0.127939686510014 -0.000086195058036 -0.124576812393640 0.136550675699024
 186.87 -0.021857238136433 -0.023246465858480  0.127794019971730 -0.000088298229839 -0.124401280554576 0.136478831604114
 186.15 -0.021981062916379 -0.023391097493799  0.127648404705763 -0.000090450560236 -0.124225521893478 0.136407666457422
 185.44 -0.022105115980590 -0.023536236439572  0.127502831739472 -0.000092653103939 -0.124049524919539 0.136337175512743
 184.74 -0.022229392910251 -0.023681881398349  0.127357292014062 -0.000094907002396 -0.123873278110725 0.136267353944078
 184.03 -0.022353889227207 -0.023828031035187  0.127211776384209 -0.000097213331135 -0.123696769750714 0.136198196817872
 183.33 -0.022478600393586 -0.023974683977133  0.127066275617859 -0.000099573294055 -0.123519988098897 0.136129699132917
 182.63 -0.022603521811433 -0.024121838812646  0.126920780395934 -0.000101988039541 -0.123342921258540 0.136061855764841
 181.93 -0.022728648822334 -0.024269494091058  0.126775281312011 -0.000104458757616 -0.123165557256583 0.135994661504268
 181.24 -0.022853976707044 -0.024417648321966  0.126629768872136 -0.000106986693810 -0.122987884019349 0.135928111065498
 180.55 -0.022979500685117 -0.024566299974682  0.126484233494550 -0.000109573076307 -0.122809889376019 0.135862198994557
 179.86 -0.023105215914534 -0.024715447477603  0.126338665509399 -0.000112219171455 -0.122631561023934 0.135796919825334
 179.17 -0.023231117491334 -0.024865089217598  0.126193055158612 -0.000114926294176 -0.122452886570229 0.135732267913038
 178.49 -0.023357200449240 -0.025015223539435  0.126047392595563 -0.000117695752450 -0.122273853559590 0.135668237527878
 177.81 -0.023483459759293 -0.025165848745068  0.125901667884912 -0.000120528895892 -0.122094449366700 0.135604822849855
 177.13 -0.023609890329479 -0.025316963093058  0.125755871002449 -0.000123427098403 -0.121914661310729 0.135542017946216
 176.45 -0.023736487004367 -0.025468564797855  0.125609991834797 -0.000126391758171 -0.121734476582480 0.135479816736755
 175.78 -0.023863244564737 -0.025620652029171  0.125464020179350 -0.000129424311546 -0.121553882289488 0.135418213080551
 175.11 -0.023990157727216 -0.025773222911271  0.125317945743988 -0.000132526191410 -0.121372865403979 0.135357200678823
 174.44 -0.024117221143916 -0.025926275522269  0.125171758147044 -0.000135698920850 -0.121191412860017 0.135296773179014
 173.78 -0.024244429402065 -0.026079807893419  0.125025446917077 -0.000138943981320 -0.121009511411252 0.135236924034277
 173.11 -0.024371777023653 -0.026233818008399  0.124879001492734 -0.000142262913255 -0.120827147780111 0.135177646614498
 172.45 -0.024499258465066 -0.026388303802546  0.124732411222721 -0.000145657302192 -0.120644308525958 0.135118934166401
 171.79 -0.024626868116733 -0.026543263162135  0.124585665365610 -0.000149128730198 -0.120460980138765 0.135060779830887
 171.14 -0.024754600302767 -0.026698693923567  0.124438753089757 -0.000152678831383 -0.120277148994014 0.135003176570184
 170.49 -0.024882449280612 -0.026854593872623  0.124291663473287 -0.000156309288429 -0.120092801387389 0.134946117306620
 169.84 -0.025010409240693 -0.027010960743638  0.124144385504000 -0.000160021780549 -0.119907923500084 0.134889594754356
 169.19 -0.025138474306067 -0.027167792218733  0.123996908079299 -0.000163818028587 -0.119722501405739 0.134833601542553
 168.54 -0.025266638532077 -0.027325085926930  0.123849220006210 -0.000167699774206 -0.119536521066971 0.134778130107815
 167.90 -0.025394895906005 -0.027482839443340  0.123701310001308 -0.000171668842336 -0.119349968404764 0.134723172865933
 167.26 -0.025523240346740 -0.027641050288307  0.123553166690799 -0.000175727040558 -0.119162829138875 0.134668721975956
 166.62 -0.025651665704434 -0.027799715926551  0.123404778610441 -0.000179876197270 -0.118975088975182 0.134614769498054
 165.98 -0.025780165760170 -0.027958833766238  0.123256134205716 -0.000184118244956 -0.118786733512011 0.134561307407396
 165.35 -0.025908734225635 -0.028118401158100  0.123107221831720 -0.000188455095279 -0.118597748208910 0.134508327472721
 164.72 -0.026037364742791 -0.028278415394529  0.122958029753420 -0.000192888680722 -0.118408118438690 0.134455821294496
 164.09 -0.026166050883556 -0.028438873708620  0.122808546145568 -0.000197421034381 -0.118217829515183 0.134403780428088
 163.47 -0.026294786149483 -0.028599773273245  0.122658759092967 -0.000202054144249 -0.118026866599563 0.134352196177329
 162.84 -0.026423563971450 -0.028761111200058  0.122508656590498 -0.000206790126689 -0.117835214797496 0.134301059745434
 162.22 -0.026552377709346 -0.028922884538511  0.122358226543363 -0.000211631066838 -0.117642859120970 0.134250362208987
 161.60 -0.026681220651777 -0.029085090274892  0.122207456767155 -0.000216579105344 -0.117449784450135 0.134200094384362
 160.99 -0.026810086015757 -0.029247725331277  0.122056334988173 -0.000221636396736 -0.117255975574937 0.134150247051504
 160.37 -0.026938966946423 -0.029410786564500  0.121904848843576 -0.000226805216968 -0.117061417285319 0.134100810780455
 159.76 -0.027067856516742 -0.029574270765109  0.121752985881608 -0.000232087776081 -0.116866094117957 0.134051775929622
 159.15 -0.027196747727234 -0.029738174656298  0.121600733561924 -0.000237486377785 -0.116669990633811 0.134003132751595
 158.54 -0.027325633505693 -0.029902494892839  0.121448079255865 -0.000243003360489 -0.116473091296698 0.133954871341102
 157.94 -0.027454506706920 -0.030067228059955  0.121295010246729 -0.000248641138928 -0.116275380431657 0.133906981602053
 157.34 -0.027583360112460 -0.030232370672208  0.121141513730197 -0.000254402058447 -0.116076842287399 0.133859453218046
 156.73 -0.027712186430346 -0.030397919172380  0.120987576814601 -0.000260288651743 -0.115877461064062 0.133812275792886
 156.14 -0.027840978294855 -0.030563869930316  0.120833186521382 -0.000266303371715 -0.115677220861171 0.133765438673633
 155.54 -0.027969728266260 -0.030730219241749  0.120678329785536 -0.000272448771876 -0.115476105639473 0.133718931061635
 154.95 -0.028098428830603 -0.030896963327110  0.120522993456013 -0.000278727433495 -0.115274099321550 0.133672741955276
 154.36 -0.028227072399468 -0.031064098330319  0.120367164296182 -0.000285142003759 -0.115071185757126 0.133626860241917
 153.77 -0.028355651309766 -0.031231620317594  0.120210828984427 -0.000291695150673 -0.114867348712661 0.133581274526159
 153.18 -0.028484157823526 -0.031399525276185  0.120053974114598 -0.000298389580405 -0.114662571822771 0.133535973280766
 152.60 -0.028612584127695 -0.031567809113101  0.119896586196617 -0.000305228051167 -0.114456838711668 0.133490944739106
 152.01 -0.028740922333954 -0.031736467653865  0.119738651657078 -0.000312213369741 -0.114250132878663 0.133446176964550
 151.43 -0.028869164478530 -0.031905496641232  0.119580156839882 -0.000319348419237 -0.114042437771023 0.133401657890359
 150.86 -0.028997302522036 -0.032074891733840  0.119421088006885 -0.000326636048070 -0.113833736735403 0.133357375128873
 150.28 -0.029125328349303 -0.032244648504905  0.119261431338622 -0.000334079250375 -0.113624013094171 0.133313316200492
 149.71 -0.029253233769236 -0.032414762440867  0.119101172935027 -0.000341680968241 -0.113413250010103 0.133269468283875
 149.14 -0.029381010514675 -0.032585228940035  0.118940298816220 -0.000349444275599 -0.113201430715359 0.133225818529925
 148.57 -0.029508650242270 -0.032756043311214  0.118778794923271 -0.000357372229032 -0.112988538237407 0.133182353713110
 148.00 -0.029636144532364 -0.032927200772269  0.118616647119067 -0.000365467978797 -0.112774555600242 0.133139060503815
 147.44 -0.029763484888893 -0.033098696448762  0.118453841189232 -0.000373734709846 -0.112559465768880 0.133095925310481
 146.87 -0.029890662739292 -0.033270525372490  0.118290362842928 -0.000382175617542 -0.112343251600783 0.133052934286546
 146.31 -0.030017669434423 -0.033442682480019  0.118126197713961 -0.000390794018673 -0.112125895970761 0.133010073477893
 145.76 -0.030144496248507 -0.033615162611257  0.117961331361657 -0.000399593247380 -0.111907381646070 0.132967328609485
 145.20 -0.030271134379077 -0.033787960507936  0.117795749271940 -0.000408576630861 -0.111687691338458 0.132924685189439
 144.65 -0.030397574946936 -0.033961070812119  0.117629436858420 -0.000417747638565 -0.111466807693750 0.132882128517711
 144.09 -0.030523808996142 -0.034134488064707  0.117462379463466 -0.000427109746876 -0.111244713330017 0.132839643677413
 143.54 -0.030649827493995 -0.034308206703852  0.117294562359439 -0.000436666449527 -0.111021390820226 0.132797215458488
 143.00 -0.030775621331049 -0.034482221063463  0.117125970749834 -0.000446421365152 -0.110796822681836 0.132754828494758
 142.45 -0.030901181321134 -0.034656525371613  0.116956589770536 -0.000456378088098 -0.110570991387199 0.132712467078300
 141.91 -0.031026498201394 -0.034831113748933  0.116786404491150 -0.000466540361899 -0.110343879398261 0.132670115421396
 141.37 -0.031151562632347 -0.035005980207040  0.116615399916311 -0.000476911853758 -0.110115469079825 0.132627757262749
 140.83 -0.031276365197956 -0.035181118646935  0.116443560987063 -0.000487496369661 -0.109885742782811 0.132585376268202
 140.29 -0.031400896405720 -0.035356522857341  0.116270872582282 -0.000498297736407 -0.109654682840798 0.132542955774001
 139.75 -0.031525146686780 -0.035532186513094  0.116097319520260 -0.000509319871000 -0.109422271563075 0.132500478915165
 139.22 -0.031649106396051 -0.035708103173413  0.115922886560090 -0.000520566700857 -0.109188491206891 0.132457928538748
 138.69 -0.031772765812360 -0.035884266280335  0.115747558403274 -0.000532042229717 -0.108953324029493 0.132415287193433
 138.16 -0.031896115138619 -0.036060669156932  0.115571319695505 -0.000543750454385 -0.108716752274252 0.132372537240549
 137.63 -0.032019144502001 -0.036237305005678  0.115394155028113 -0.000555695510440 -0.108478758087394 0.132329660680608
 137.11 -0.032141843954149 -0.036414166906657  0.115216048940034 -0.000567881568159 -0.108239323705350 0.132286639385748
 136.58 -0.032264203471399 -0.036591247815916  0.115036985919390 -0.000580312825571 -0.107998431329859 0.132243454829123
 136.06 -0.032386212955028 -0.036768540563694  0.114856950405483 -0.000592993501525 -0.107756063114084 0.132200088247963
 135.54 -0.032507862231517 -0.036946037852634  0.114675926790642 -0.000605927939767 -0.107512201232007 0.132156520633170
 135.03 -0.032629141052846 -0.037123732256103  0.114493899422113 -0.000619120490986 -0.107266827850672 0.132112732663392
 134.51 -0.032750039096801 -0.037301616216331  0.114310852604174 -0.000632575568316 -0.107019925157936 0.132068704777888
 134.00 -0.032870545967310 -0.037479682042697  0.114126770600142 -0.000646297647344 -0.106771475334722 0.132024417055093
 133.49 -0.032990651194805 -0.037657921909878  0.113941637634483 -0.000660291217536 -0.106521460561948 0.131979849344460
 132.98 -0.033110344236600 -0.037836327856096  0.113755437895019 -0.000674560886316 -0.106269863082986 0.131934981204007
 132.47 -0.033229614477298 -0.038014891781273  0.113568155535190 -0.000689111247232 -0.106016665099573 0.131889791900319
 131.97 -0.033348451229226 -0.038193605445248  0.113379774676313 -0.000703947004854 -0.105761848875896 0.131844260391201
 131.46 -0.033466843732891 -0.038372460465886  0.113190279409949 -0.000719072849875 -0.105505396717775 0.131798365315267
 130.96 -0.033584781157461 -0.038551448317319  0.112999653800364 -0.000734493597887 -0.105247290917154 0.131752085116843
 130.46 -0.033702252601278 -0.038730560328087  0.112807881886955 -0.000750214057543 -0.104987513835364 0.131705397785759
 129.96 -0.033819247092395 -0.038909787679262  0.112614947686884 -0.000766239086070 -0.104726047847614 0.131658281096736
 129.47 -0.033935753589136 -0.039089121402623  0.112420835197628 -0.000782573630898 -0.104462875433198 0.131610712550412
 128.97 -0.034051760980696 -0.039268552378815  0.112225528399665 -0.000799222653336 -0.104197979050591 0.131562669224150
 128.48 -0.034167258087756 -0.039448071335501  0.112029011259202 -0.000816191225717 -0.103931341297048 0.131514128073884
 127.99 -0.034282233663135 -0.039627668845486  0.111831267731077 -0.000833484344043 -0.103662944735128 0.131465065496966
 127.50 -0.034396676392472 -0.039807335324871  0.111632281761490 -0.000851107177791 -0.103392772059230 0.131415457793604
 127.02 -0.034510574894932 -0.039987061031185  0.111432037291064 -0.000869064910314 -0.103120806033141 0.131365280830326
 126.53 -0.034623917723953 -0.040166836061582  0.111230518257822 -0.000887362711088 -0.102847029462283 0.131314510182223
 126.05 -0.034736693368011 -0.040346650350919  0.111027708600248 -0.000906005853674 -0.102571425249220 0.131263121101732
 125.57 -0.034848890251428 -0.040526493669989  0.110823592260424 -0.000924999674079 -0.102293976428358 0.131211088591487
 125.09 -0.034960496735208 -0.040706355623581  0.110618153187293 -0.000944349459742 -0.102014666061856 0.131158387189217
 124.61 -0.035071501117903 -0.040886225648750  0.110411375339927 -0.000964060650754 -0.101733477322896 0.131104991248771
 124.14 -0.035181891636518 -0.041066093012913  0.110203242690878 -0.000984138652516 -0.101450393551195 0.131050874693783
 123.66 -0.035291656467443 -0.041245946812027  0.109993739229618 -0.001004588939812 -0.101165398100345 0.130996011170337
 123.19 -0.035400783727427 -0.041425775968867  0.109782848966029 -0.001025417015188 -0.100878474504351 0.130940373991445
 122.72 -0.035509261474581 -0.041605569231079  0.109570555934000 -0.001046628478329 -0.100589606442936 0.130883936150933
 122.25 -0.035617077709417 -0.041785315169546  0.109356844195024 -0.001068228852596 -0.100298777665209 0.130826670316497
 121.79 -0.035724220375926 -0.041965002176486  0.109141697841993 -0.001090223793188 -0.100005972052120 0.130768548739502
 121.32 -0.035830677362688 -0.042144618463771  0.108925101002893 -0.001112618955301 -0.099711173706662 0.130709543470081
 120.86 -0.035936436504022 -0.042324152061141  0.108707037844800 -0.001135420014953 -0.099414366759587 0.130649626121221
 120.40 -0.036041485581172 -0.042503590814501  0.108487492577653 -0.001158632703668 -0.099115535633076 0.130588768045697
 119.94 -0.036145812323532 -0.042682922384192  0.108266449458445 -0.001182262808486 -0.098814664825642 0.130526940221587
 119.48 -0.036249404409905 -0.042862134243361  0.108043892795159 -0.001206316033175 -0.098511738981510 0.130464113276552
 119.03 -0.036352249469807 -0.043041213676178  0.107819806951018 -0.001230798241103 -0.098206743001650 0.130400257498248
 118.57 -0.036454335084805 -0.043220147776347  0.107594176348712 -0.001255715288695 -0.097899661925804 0.130335342980042
 118.12 -0.036555648789895 -0.043398923445393  0.107366985474651 -0.001281072956050 -0.097590480967191 0.130269339246314
 117.67 -0.036656178074927 -0.043577527391068  0.107138218883449 -0.001306877168983 -0.097279185574950 0.130202215651437
 117.22 -0.036755910386057 -0.043755946125906  0.106907861202304 -0.001333133818615 -0.096965761350876 0.130133941188965
 116.77 -0.036854833127253 -0.043934165965539  0.106675897135530 -0.001359848837701 -0.096650194188197 0.130064484505504
 116.33 -0.036952933661836 -0.044112173027355  0.106442311469269 -0.001387028096544 -0.096332470056470 0.129993813855617
 115.88 -0.037050199314063 -0.044289953228919  0.106207089076028 -0.001414677597289 -0.096012575383220 0.129921897303042
 115.44 -0.037146617370750 -0.044467492286652  0.105970214919589 -0.001442803265750 -0.095690496595968 0.129848702439678
 115.00 -0.037242175082945 -0.044644775714368  0.105731674059691 -0.001471411083254 -0.095366220496940 0.129774196614557
 114.56 -0.037336859667635 -0.044821788822029  0.105491451657058 -0.001500506961738 -0.095039734096525 0.129698346763851
 114.12 -0.037430658309502 -0.044998516714304  0.105249532978312 -0.001530096924163 -0.094711024661853 0.129621119598217
 113.69 -0.037523558162717 -0.045174944289492  0.105005903401074 -0.001560186944916 -0.094380079772305 0.129542481457079
 113.25 -0.037615546352786 -0.045351056238197  0.104760548419021 -0.001590782949812 -0.094046887180732 0.129462398329450
 112.82 -0.037706609978430 -0.045526837042176  0.104513453647155 -0.001621890954873 -0.093711435049382 0.129380835940662
 112.39 -0.037796736113517 -0.045702270973318  0.104264604827070 -0.001653516878974 -0.093373711748668 0.129297759658697
 111.96 -0.037885911809038 -0.045877342092493  0.104013987832198 -0.001685666668749 -0.093033705954315 0.129213134511530
 111.54 -0.037974124095123 -0.046052034248668  0.103761588673298 -0.001718346277768 -0.092691406675116 0.129126925298151
 111.11 -0.038061359983103 -0.046226331077856  0.103507393504017 -0.001751561590213 -0.092346803225174 0.129039096415096
 110.69 -0.038147606467626 -0.046400216002322  0.103251388626224 -0.001785318538838 -0.091999885244720 0.128949612012569
 110.26 -0.038232850528806 -0.046573672229756  0.102993560495833 -0.001819622959254 -0.091650642700114 0.128858435956281
 109.84 -0.038317079134427 -0.046746682752521  0.102733895728353 -0.001854480714825 -0.091299065911599 0.128765531730302
 109.42 -0.038400279242186 -0.046919230346970  0.102472381104762 -0.001889897634222 -0.090945145553301 0.128670862620944
 109.01 -0.038482437801989 -0.047091297572868  0.102209003577138 -0.001925879455911 -0.090588872646291 0.128574391473901
 108.59 -0.038563541758287 -0.047262866772826  0.101943750274728 -0.001962431959990 -0.090230238579403 0.128476081068946
 108.18 -0.038643578052461 -0.047433920071838  0.101676608509793 -0.001999560864108 -0.089869235157802 0.128375893762578
 107.76 -0.038722533625254 -0.047604439376962  0.101407565783602 -0.002037271781830 -0.089505854505845 0.128273791619865
 107.35 -0.038800395419245 -0.047774406376998  0.101136609792531 -0.002075570312843 -0.089140089178097 0.128169736449135
 106.94 -0.038877150381377 -0.047943802542198  0.100863728434146 -0.002114462036018 -0.088771932166276 0.128063689902591
 106.54 -0.038952785465523 -0.048112609124230  0.100588909813383 -0.002153952460837 -0.088401376829861 0.127955613229980
 106.13 -0.039027287635100 -0.048280807156166  0.100312142248857 -0.002194047027393 -0.088028417000174 0.127845467545740
 105.72 -0.039100643865736 -0.048448377452416  0.100033414278985 -0.002234751057817 -0.087653046855485 0.127733213617365
 105.32 -0.039172841147973 -0.048615300608960  0.099752714668493 -0.002276069901996 -0.087275261129172 0.127618812018060
 104.92 -0.039243866490026 -0.048781557003573  0.099470032414728 -0.002318008764102 -0.086895054922376 0.127502223112863
 104.52 -0.039313706920575 -0.048947126796199  0.099185356754006 -0.002360572751159 -0.086512423794205 0.127383406985787
 104.12 -0.039382349491616 -0.049111989929320  0.098898677168245 -0.002403766991010 -0.086127363851940 0.127262323582067
 103.72 -0.039449781281350 -0.049276126128591  0.098609983391361 -0.002447596410271 -0.085739871626134 0.127138932562443
 103.33 -0.039515989397115 -0.049439514903500  0.098319265415928 -0.002492065914739 -0.085349944140001 0.127013193445408
 102.93 -0.039580960978371 -0.049602135548048  0.098026513499699 -0.002537180292250 -0.084957578902478 0.126885065520471
 102.54 -0.039644683199721 -0.049763967141722  0.097731718172279 -0.002582944164109 -0.084562773935981 0.126754507879384
 102.15 -0.039707143273978 -0.049924988550460  0.097434870241823 -0.002629362144679 -0.084165527824975 0.126621479495936
 101.76 -0.039768328455283 -0.050085178427844  0.097135960801648 -0.002676438667915 -0.083765839639649 0.126485939149629
 101.37 -0.039828226042254 -0.050244515216184  0.096834981237130 -0.002724178098379 -0.083363708963669 0.126347845512409
 100.98 -0.039886823381189 -0.050402977148048  0.096531923232265 -0.002772584606348 -0.082959135984384 0.126207157016833
 100.60 -0.039944107869303 -0.050560542247689  0.096226778776579 -0.002821662299646 -0.082552121367929 0.126063832001783
 100.22 -0.040000066958011 -0.050717188332647  0.095919540171917 -0.002871415112626 -0.082142666439633 0.125917828778382
  99.83 -0.040054688156251 -0.050872893015575  0.095610200039203 -0.002921846854742 -0.081730772996669 0.125769105414897
  99.45 -0.040107959033852 -0.051027633706052  0.095298751325339 -0.002972961182790 -0.081316443481527 0.125617619989998
  99.07 -0.040159867224929 -0.051181387612689  0.094985187310003 -0.003024761587034 -0.080899680905688 0.125463330395009
  98.69 -0.040210400431333 -0.051334131745268  0.094669501612538 -0.003077251439776 -0.080480488891255 0.125306194562885
  98.32 -0.040259546426130 -0.051485842917042  0.094351688198751 -0.003130433891274 -0.080058871650135 0.125146170263518
  97.94 -0.040307293057119 -0.051636497747219  0.094031741387807 -0.003184311987703 -0.079634834018738 0.124983215298025
  97.57 -0.040353628250388 -0.051786072663620  0.093709655859094 -0.003238888560131 -0.079208381437157 0.124817287394663
  97.20 -0.040398540013905 -0.051934543905348  0.093385426659057 -0.003294166280032 -0.078779520032435 0.124648344292100
  96.83 -0.040442016441145 -0.052081887525753  0.093059049208023 -0.003350147555203 -0.078348256514482 0.124476343666552
  96.46 -0.040484045714751 -0.052228079395519  0.092730519306958 -0.003406834730990 -0.077914598314854 0.124301243284441
  96.09 -0.040524616110227 -0.052373095205872  0.092399833144453 -0.003464229854366 -0.077478553441035 0.124123000922599
  95.72 -0.040563715999665 -0.052516910472023  0.092066987303303 -0.003522334791894 -0.077040130601336 0.123941574316222
  95.36 -0.040601333855497 -0.052659500536550  0.091731978767367 -0.003581151229726 -0.076599339211836 0.123756921387858
  94.99 -0.040637458254288 -0.052800840573412  0.091394804928268 -0.003640680548700 -0.076156189299237 0.123569000014950
  94.63 -0.040672077880546 -0.052940905591527  0.091055463592095 -0.003700924025574 -0.075710691674336 0.123377768265764
  94.27 -0.040705181530565 -0.053079670439059  0.090713952986054 -0.003761882617914 -0.075262857758551 0.123183184239789
  93.91 -0.040736758116298 -0.053217109807470  0.090370271764978 -0.003823557061244 -0.074812699757398 0.122985206248150
  93.55 -0.040766796669245 -0.053353198236083  0.090024419018054 -0.003885947875981 -0.074360230480075 0.122783792629727
  93.19 -0.040795286344370 -0.053487910116508  0.089676394275196 -0.003949055360497 -0.073905463561508 0.122578902039122
  92.84 -0.040822216424046 -0.053621219697479  0.089326197513541 -0.004012879417647 -0.073448413309696 0.122370493127466
  92.48 -0.040847576322007 -0.053753101089737  0.088973829163803 -0.004077419873960 -0.072989094795917 0.122158524896304
  92.13 -0.040871355587333 -0.053883528271199  0.088619290116620 -0.004142676139629 -0.072527523785337 0.121942956479021
  91.78 -0.040893543908441 -0.054012475092118  0.088262581728813 -0.004208647486070 -0.072063716827220 0.121723747362884
  91.43 -0.040914131117102 -0.054139915280714  0.087903705829513 -0.004275332705916 -0.071597691192471 0.121500857076795
  91.08 -0.040933107192464 -0.054265822448673  0.087542664726249 -0.004342730543228 -0.071129464963848 0.121274245659664
  90.73 -0.040950462265094 -0.054390170097066  0.087179461210958 -0.004410839277158 -0.070659056883304 0.121043873341220
  90.39 -0.040966186621030 -0.054512931622373  0.086814098565938 -0.004479656971756 -0.070186486594848 0.120809700653035
  90.04 -0.040980270705834 -0.054634080322604  0.086446580569565 -0.004549181337188 -0.069711774380865 0.120571688518728
  89.70 -0.040992705128669 -0.054753589403819  0.086076911502111 -0.004619409799123 -0.069234941377228 0.120329798198454
  89.36 -0.041003480666364 -0.054871431986545  0.085705096151214 -0.004690339470981 -0.068756009503901 0.120083991344416
  89.02 -0.041012588267494 -0.054987581112664  0.085331139817471 -0.004761967133116 -0.068275001423312 0.119834229997395
  88.68 -0.041020019056458 -0.055102009752304  0.084955048319776 -0.004834289232813 -0.067791940665252 0.119580476680425
  88.34 -0.041025764337557 -0.055214690811010  0.084576828000511 -0.004907301912049 -0.067306851425641 0.119322694336343
  88.00 -0.041029815599072 -0.055325597136974  0.084196485730759 -0.004981000917281 -0.066819758802461 0.119060846338198
  87.67 -0.041032164517333 -0.055434701528679  0.083814028915205 -0.005055381717411 -0.066330688691663 0.118794896634966
  87.33 -0.041032802960787 -0.055541976742460  0.083429465497033 -0.005130439392764 -0.065839667703904 0.118524809647469
  87.00 -0.041031722994054 -0.055647395500489  0.083042803962555 -0.005206168621208 -0.065346723317206 0.118250550330823
  86.67 -0.041028916881973 -0.055750930498755  0.082654053345798 -0.005282563865505 -0.064851883821437 0.117972084292400
  86.34 -0.041024377093640 -0.055852554415325  0.082263223232928 -0.005359619054124 -0.064355178297504 0.117689377642644
  86.01 -0.041018096306420 -0.055952239918829  0.081870323766390 -0.005437327900426 -0.063856636610404 0.117402397182415
  85.68 -0.041010067409955 -0.056049959676955  0.081475365649057 -0.005515683583479 -0.063356289478622 0.117111110260748
  85.35 -0.041000283510144 -0.056145686365389  0.081078360148038 -0.005594679004794 -0.062854168349225 0.116815484955263
  85.03 -0.040988737933100 -0.056239392676578  0.080679319098449 -0.005674306705061 -0.062350305612968 0.116515490075630
  84.70 -0.040975424229093 -0.056331051329080  0.080278254906873 -0.005754558760063 -0.061844734354499 0.116211095076840
  84.38 -0.040960336176453 -0.056420635076666  0.079875180554842 -0.005835426877820 -0.061337488498070 0.115902270177159
  84.06 -0.040943467785451 -0.056508116717983  0.079470109601756 -0.005916902412473 -0.060828602765906 0.115588986410176
  83.74 -0.040924813302152 -0.056593469106060  0.079063056188010 -0.005998976267130 -0.060318112733715 0.115271215503365
  83.42 -0.040904367212227 -0.056676665158236  0.078654035037637 -0.006081638970201 -0.059806054719669 0.114948930096670
  83.10 -0.040882124244732 -0.056757677866011  0.078243061460960 -0.006164880654580 -0.059292465888483 0.114622103655759
  82.78 -0.040858079375845 -0.056836480305258  0.077830151356692 -0.006248690988253 -0.058777384126518 0.114290710416520
  82.46 -0.040832227832572 -0.056913045646548  0.077415321214240 -0.006333059278385 -0.058260848243008 0.113954725676491
  82.15 -0.040804565096391 -0.056987347165461  0.076998588115496 -0.006417974457440 -0.057742897692503 0.113614125531181
  81.84 -0.040775086906868 -0.057059358253311  0.076579969736423 -0.006503424895832 -0.057223572810794 0.113268887019791
  81.52 -0.040743789265213 -0.057129052427777  0.076159484348571 -0.006589398755807 -0.056702914703888 0.112918988274396
  81.21 -0.040710668437785 -0.057196403343798  0.075737150820147 -0.006675883568175 -0.056180965234132 0.112564408252802
  80.90 -0.040675720959548 -0.057261384804622  0.075312988617016 -0.006762866593124 -0.055657767027151 0.112205127057730
  80.59 -0.040638943637465 -0.057323970772884  0.074887017803310 -0.006850334605124 -0.055133363492665 0.111841125770284
  80.29 -0.040600333553836 -0.057384135381873  0.074459259041877 -0.006938273962309 -0.054607798782857 0.111472386633837
  79.98 -0.040559888069573 -0.057441852946954  0.074029733594477 -0.007026670620358 -0.054081117813187 0.111098892852796
  79.68 -0.040517604827407 -0.057497097977002  0.073598463321629 -0.007115510063105 -0.053553366248515 0.110720628849342
  79.37 -0.040473481755036 -0.057549845186036  0.073165470682306 -0.007204777420500 -0.053024590468409 0.110337580183639
  79.07 -0.040427517068194 -0.057600069504914  0.072730778733255 -0.007294457343709 -0.052494837608774 0.109949733598930
  78.77 -0.040379709273654 -0.057647746093150  0.072294411128111 -0.007384534088384 -0.051964155499407 0.109557076945210
  78.47 -0.040330057172153 -0.057692850350767  0.071856392116289 -0.007474991445267 -0.051432592629297 0.109159599349234
